Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"Burlington Leaves Bush | 12"" | CASE PACK SPECIAL!  $0.95",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/burlington-leaves-bush-12-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/V4013.jpg,2026/7/9,fall,artificial plants
"Burnished Branches Candle Ring | 13"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/burnished-branches-candle-ring-6-5-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75562.jpg,2026/7/9,fall,artificial plants
Burnished Branches Garland | 5' | NOT CURRENTLY IN STOCK - ETA July,,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/burnished-branches-garland-5-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75572.jpg,2026/7/9,fall,artificial plants
"Burnished Branches Spray | 26"" | NOT CURRENTLY IN STOCK-New For Holiday 2026!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/burnished-branches-spray-26-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR7555_1e26ae25-f371-4bd4-82ac-d7a1c392df84.jpg,2026/7/9,fall,artificial plants
"Cambridge Fern Bush | 21"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cambridge-fern-bush-21-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XVP9830.jpg,2026/7/9,fall,artificial plants
"Canna Spray | 33"" | Deep | Limited Stock - Last 144pcs!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/canna-spray-33-deep-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XUA1026_7bc579f5-dfdf-4542-aedc-e7282bedb040.jpg,2026/7/9,fall,artificial plants
"Canna Spray | 33"" | Rust | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/canna-spray-33-rust-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XUA1025.jpg,2026/7/9,fall,artificial plants
"Canna Spray | 33"" | Tawny | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/canna-spray-33-tawny-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XUA1024_3.jpg,2026/7/9,fall,artificial plants
"Caraway Coneflower in Pot | 23""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/caraway-coneflower-in-pot-23-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/HTZ3026.jpg,2026/7/9,fall,artificial plants
"Caraway Coneflower in Pot | 31""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/caraway-coneflower-in-pot-31-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/HTZ3028.jpg,2026/7/9,fall,artificial plants
Casper Pumpkins | 6 pcs | CLOSEOUT + CLEAN UP SPECIAL!  From $7.95 - Last 12 sets! (Will be discontinued),,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/casper-pumpkins-6-pcs-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/TG73003.jpg,2026/7/9,fall,artificial plants
"Castaway Cattails | 36"" | Nightshade | CLEAN UP SPECIAL!  From $3.50 - Last 48pcs!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/castaway-cattails-36-nightshade-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG40693.jpg,2026/7/9,fall,artificial plants
"Castaway Cattails | 36"" | Sage | CASE PACK SPECIAL!  $2.50",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/castaway-cattails-36-sage-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG40675.jpg,2026/7/9,fall,artificial plants
"Catalpa Gingko Spray | 29"" | NOT CURRENTLY IN STOCK - ETA June",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/catalpa-gingko-spray-29-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/OS41008.jpg,2026/7/9,fall,artificial plants
"Cattail Meadows Bush | 21"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cattail-meadows-bush-21-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75302.jpg,2026/7/9,fall,artificial plants
"Cattail Meadows Candle Ring | 13"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cattail-meadows-candle-ring-4-5-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75312_cdd59801-5ba2-4ce8-b416-699b234e17c4.jpg,2026/7/9,fall,artificial plants
"Cattail Meadows Wreath | 24"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cattail-meadows-wreath-24-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75292.jpg,2026/7/9,fall,artificial plants
"Chantilly Mum Bush | 10.5"" | Calypso | CLEAN UP SPECIAL!  From $3.95 - Last 80pcs!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/chantilly-mum-bush-10-5-calypso-not-currently-in-stock-new-for-spring-2026,https://www.lancasterandvintage.com/cdn/shop/files/OS4559_f85d4018-8188-475d-ae24-7d393e15c1b8.jpg,2026/7/9,fall,artificial plants
"Cider Leaves Bush | 13.5"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cider-leaves-bush-13-5-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE6089.jpg,2026/7/9,fall,artificial plants
"Cider Leaves Candle Ring | 12"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cider-leaves-candle-ring-4-5-inner-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE60872.jpg,2026/7/9,fall,artificial plants
"Cider Leaves Half Sphere | 10"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cider-leaves-half-sphere-10-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE60834.jpg,2026/7/9,fall,artificial plants
"Cider Leaves Hanging Wreath | 15"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/cider-leaves-hanging-wreath-15-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE60852_1f414770-647d-42ae-bc0a-83e1aac9ff0d.jpg,2026/7/9,fall,artificial plants
"Claremont Hanging Basket | 20"" | Fern | NEW CLOSEOUT!  From $9.95",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/claremont-hanging-basket-20-fern-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/V40012.jpg,2026/7/9,fall,artificial plants
"Claremont Hanging Basket | 28"" | Leaf | NEW CLOSEOUT!  From $12.95",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/claremont-hanging-basket-28-leaf-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/V4000_6909ef28-4337-4701-bdc4-8b65358dbd4b.jpg,2026/7/9,fall,artificial plants
